confirm?,hathi trust link,link,catalog search links,mms_id,dlxs_id,author,title,pub_date,pub_place,language
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aaf7919.1869.001,https://quod.lib.umich.edu/m/moa/AAF7919.1869.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Annual%20report%20of%20the%20Secretary%20of%20the%20State%20Board%20of%20Agriculture%20...%20and%20...%20Annual%20report%20of%20the%20Experimental%20station%20...,990000554410106381,AAF7919.1869.001,Michigan. State Department of Agriculture.,Annual report of the Secretary of the State Board of Agriculture ... and ... Annual report of the Experimental station ...,,"Lansing, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aaf7919.1871.001,https://quod.lib.umich.edu/m/moa/AAF7919.1871.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Annual%20report%20of%20the%20Secretary%20of%20the%20State%20Board%20of%20Agriculture%20...%20and%20...%20Annual%20report%20of%20the%20Experimental%20station%20...,990000554410106381,AAF7919.1871.001,Michigan. State Department of Agriculture.,Annual report of the Secretary of the State Board of Agriculture ... and ... Annual report of the Experimental station ...,,"Lansing, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aam7167.0001.001,https://quod.lib.umich.edu/m/moa/AAM7167.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ballads%2C%20lyrics%2C%20and%20hymns%20/,990001137570106381,AAM7167.0001.001,"Cary, Alice, 1820-1871.","Ballads, lyrics, and hymns /",1874.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aam7245.0001.001,https://quod.lib.umich.edu/m/moa/AAM7245.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Aquidnock%20a%20poem%20pronounced%20on%20the%20hundredth%20anniversary%20of%20...%20the%20Redwood%20library%20company%2C%20Newport%2C%20R.I.%2C%201847%2C,990001138340106381,AAM7245.0001.001,"Brooks, Charles T. (Charles Timothy), 1813-1883.","Aquidnock a poem pronounced on the hundredth anniversary of ... the Redwood library company, Newport, R.I., 1847,",1848.,"Providence,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aam7378.0001.001,https://quod.lib.umich.edu/m/moa/AAM7378.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20farewell%20sermon%20delivered%20in%20the%20First%20Presbyterian%20church%2C%20Ann%20Arbor%2C%20Michigan%2C,990001139660106381,AAM7378.0001.001,"Duffield, Samuel Willoughby, 1843-1887.","A farewell sermon delivered in the First Presbyterian church, Ann Arbor, Michigan,",1874.,"Ann Arbor,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan0604.0001.001,https://quod.lib.umich.edu/m/moa/AAN0604.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Bits%20of%20talk%20about%20home%20matters.,990001171710106381,AAN0604.0001.001,"Jackson, Helen Hunt, 1830-1885.",Bits of talk about home matters.,1873.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan1679.0001.001,https://quod.lib.umich.edu/m/moa/AAN1679.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Gala-days%20/,990001182290106381,AAN1679.0001.001,"Hamilton, Gail, 1833-1896.",Gala-days /,1866.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan1715.0001.001,https://quod.lib.umich.edu/m/moa/AAN1715.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20throne%20of%20David%20%3A%20from%20the%20consecration%20of%20the%20shepherd%20of%20Bethlehem%2C%20to%20the%20rebellion%20of%20Prince%20Absalom%2C%20in%20a%20series%20of%20letters%20addresses%20by%20an%20Assyrian%20ambassador%2C%20to%20his%20lord%20and%20king%20on%20the%20throne%20of%20Nineveh%20/,990001182650106381,AAN1715.0001.001,"Ingraham, J. H. (Joseph Holt), 1809-1860.","The throne of David : from the consecration of the shepherd of Bethlehem, to the rebellion of Prince Absalom, in a series of letters addresses by an Assyrian ambassador, to his lord and king on the throne of Nineveh /",1860.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan2448.0002.001,https://quod.lib.umich.edu/m/moa/AAN2448.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Our%20country.%20%3A%20A%20household%20history%20for%20all%20readers%2C%20from%20the%20discovery%20of%20America%20to%20the%20one%20hundredth%20anniversary%20of%20the%20Declaration%20of%20Independence%20/,990001189920106381,AAN2448.0002.001,"Lossing, Benson John, 1813-1891.","Our country. : A household history for all readers, from the discovery of America to the one hundredth anniversary of the Declaration of Independence /",1875-78.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan2448.0003.001,https://quod.lib.umich.edu/m/moa/AAN2448.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Our%20country.%20%3A%20A%20household%20history%20for%20all%20readers%2C%20from%20the%20discovery%20of%20America%20to%20the%20one%20hundredth%20anniversary%20of%20the%20Declaration%20of%20Independence%20/,990001189920106381,AAN2448.0003.001,"Lossing, Benson John, 1813-1891.","Our country. : A household history for all readers, from the discovery of America to the one hundredth anniversary of the Declaration of Independence /",1875-78.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan2921.0001.001,https://quod.lib.umich.edu/m/moa/AAN2921.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=History%20of%20the%20United%20States%20of%20America%2C%20from%20the%20discovery%20of%20the%20American%20continent.,990035322000106381,AAN2921.0001.001,"Bancroft, George, 1800-1891.","History of the United States of America, from the discovery of the American continent.",1874-78.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan3046.0001.001,https://quod.lib.umich.edu/m/moa/AAN3046.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20western%20practical%20arithmetic%20...%20%3A%20containing%20a%20great%20variety%20of%20exercises%2C%20particularly%20adapted%20to%20the%20currency%20of%20the%20United%20States%3A%20to%20which%20is%20added%20a%20short%20system%20of%20book-keeping%2C%20designed%20for%20the%20use%20of%20schools%20and%20private%20schools%20/,990001195840106381,AAN3046.0001.001,"Talbott, John L.","The western practical arithmetic ... : containing a great variety of exercises, particularly adapted to the currency of the United States: to which is added a short system of book-keeping, designed for the use of schools and private schools /",1851.,Cincinnati :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.aan3216.0001.001,https://quod.lib.umich.edu/m/moa/AAN3216.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Forget-me-nots%3B%20a%20curtain%20raiser.,990035322120106381,AAN3216.0001.001,"Griffith, Benjamin Lease Crozer.",Forget-me-nots; a curtain raiser.,1895.,"Philadelphia,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan3648.0001.001,https://quod.lib.umich.edu/m/moa/AAN3648.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20bushrangers.%20%3A%20A%20Yankee%27s%20adventures%20during%20his%20second%20visit%20to%20Australia%20/,990001201790106381,AAN3648.0001.001,"Thomes, William Henry, 1824-1895.",The bushrangers. : A Yankee's adventures during his second visit to Australia /,1873.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan4525.0001.001,https://quod.lib.umich.edu/m/moa/AAN4525.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Dicken%27s%20%5B%21%5D%20complete%20works.,990001210460106381,AAN4525.0001.001,"Dickens, Charles, 1812-1870.",Dicken's [!] complete works.,185-?],[Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan5545.0001.001,https://quod.lib.umich.edu/m/moa/AAN5545.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=He%20and%20she%20or%2C%20A%20poet%27s%20portfolio%2C/,990001220540106381,AAN5545.0001.001,"Story, William Wetmore, 1819-1895.","He and she or, A poet's portfolio,/",1894.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan6050.0001.001,https://quod.lib.umich.edu/m/moa/AAN6050.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=January%20%26%20June%20%3A%20being%20out-door%20thinkings%2C%20%26%20fire-side%20musings%20/,990001225460106381,AAN6050.0001.001,"Taylor, Benjamin F. (Benjamin Franklin), 1819-1887.","January & June : being out-door thinkings, & fire-side musings /",1866.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan6454.0001.001,https://quod.lib.umich.edu/m/moa/AAN6454.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20sexton%27s%20tale%20%3A%20and%20other%20poems%20/,990001229460106381,AAN6454.0001.001,"Tilton, Theodore, 1835-1907.",The sexton's tale : and other poems /,1867.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan6595.0001.001,https://quod.lib.umich.edu/m/moa/AAN6595.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Life%20%26%20opinions%20of%20Tristram%20Shandy%2C%20gentleman.,990001230860106381,AAN6595.0001.001,"Sterne, Laurence, 1713-1768.","Life & opinions of Tristram Shandy, gentleman.",1857],[New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aan8768.0001.001,https://quod.lib.umich.edu/m/moa/AAN8768.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=South-Sea%20idyls%20/,990001252360106381,AAN8768.0001.001,"Stoddard, Charles Warren, 1843-1909.",South-Sea idyls /,1873.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aar7332.0001.001,https://quod.lib.umich.edu/m/moa/AAR7332.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Vindication%20of%20volume%20first%20of%20the%20Collections%20of%20the%20Vermont%20historical%20society%20from%20the%20attacks%20of%20the%20New%20York%20Historical%20magazine%20/,990001532730106381,AAR7332.0001.001,"Hall, Hiland, 1795-1885.",Vindication of volume first of the Collections of the Vermont historical society from the attacks of the New York Historical magazine /,1871.,Montpelier :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aar9417.0001.001,https://quod.lib.umich.edu/m/moa/AAR9417.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Oration%20delivered%20in%20the%20Old%20South%20church%20/,990001553310106381,AAR9417.0001.001,"Phillips, Wendell, 1811-1884.",Oration delivered in the Old South church /,1876],[Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aar9554.0001.001,https://quod.lib.umich.edu/m/moa/AAR9554.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Luxury%20and%20the%20fine%20arts%2C%20in%20some%20of%20their%20moral%20and%20historical%20relations.%20An%20address%20delivered%20at%20the%20Music%20hall%2C%20Boston%2C%20in%20aid%20of%20the%20fund%20for%20Ball%27s%20equestrian%20statue%20of%20Washington%2C%20on%20the%20evening%20of%2013%20May%2C%201859%2C/,990001554650106381,AAR9554.0001.001,"Winthrop, Robert C. (Robert Charles), 1809-1894.","Luxury and the fine arts, in some of their moral and historical relations. An address delivered at the Music hall, Boston, in aid of the fund for Ball's equestrian statue of Washington, on the evening of 13 May, 1859,/",1859.,"Boston,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.aas0521.0001.001,https://quod.lib.umich.edu/m/moa/AAS0521.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=In%20old%20New%20York%2C%20by%20Thomas%20A.%20Janvier.,990001564220106381,AAS0521.0001.001,"Janvier, Thomas A. (Thomas Allibone), 1849-1913.","In old New York, by Thomas A. Janvier.",[c1922],"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas0549.0001.001,https://quod.lib.umich.edu/m/moa/AAS0549.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20city%20of%20New%20York.%20A%20complete%20guide%20...%20and%20a%20complete%20new%20street%20directory%20...,990035323630106381,AAS0549.0001.001,"Barnard, Charles, comp. 1838-1920.",The city of New York. A complete guide ... and a complete new street directory ...,1876.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas1065.0001.001,https://quod.lib.umich.edu/m/moa/AAS1065.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Burnham%27s%20arithmetic%2C%20revised.%20%3A%20A%20new%20system%20of%20arithmetic%2C%20on%20an%20improved%20plan%3A%20embracing%20the%20rules%20of%20three%2C%20single%20and%20double%2C%20direct%20and%20inverse%20...%20and%20all%20proportional%20questions%20in%20one%20rule%20applicable%20to%20the%20whole%2C%20the%20process%20greatly%20simplified%20and%20abridged%20/,990001569620106381,AAS1065.0001.001,"Burnham, Charles Guilford, 1803-1866.","Burnham's arithmetic, revised. : A new system of arithmetic, on an improved plan: embracing the rules of three, single and double, direct and inverse ... and all proportional questions in one rule applicable to the whole, the process greatly simplified and abridged /",1857.,"Keene, N. H. :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas1621.0001.001,https://quod.lib.umich.edu/m/moa/AAS1621.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20new%20American%20order%20of%20arithmetic%20...%20/,990001575140106381,AAS1621.0001.001,"McCurdy, D. (Dennis)",The new American order of arithmetic ... /,1850.,Baltimore :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas2337.0001.001,https://quod.lib.umich.edu/m/moa/AAS2337.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20young%20man%27s%20best%20companion%20%3A%20or%2C%20Mathematical%20compendium%2C%20containing%20a%20great%20variety%20of%20very%20useful%20rules%20%26%20examples%20in%20mathematics%20for%20the%20merchant%2C%20clerk%2C%20accountant%20%26%20the%20mechanic%20...%20/,990001582230106381,AAS2337.0001.001,"Warren, Amos W.","The young man's best companion : or, Mathematical compendium, containing a great variety of very useful rules & examples in mathematics for the merchant, clerk, accountant & the mechanic ... /",1872.,Rutland :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas2401.0001.001,https://quod.lib.umich.edu/m/moa/AAS2401.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Oracles%20from%20the%20poets%20a%20fanciful%20diversion%20for%20the%20drawing-room./,990001582850106381,AAS2401.0001.001,"Gilman, Caroline Howard, 1794-1888.",Oracles from the poets a fanciful diversion for the drawing-room./,1848.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas2713.0001.001,https://quod.lib.umich.edu/m/moa/AAS2713.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20lorgnette%20%3A%20or%2C%20Studies%20of%20the%20town%20/,990001585940106381,AAS2713.0001.001,"Mitchell, Donald Grant, 1822-1908.","The lorgnette : or, Studies of the town /",1851.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas3025.0001.001,https://quod.lib.umich.edu/m/moa/AAS3025.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Abstracted%20Indian%20trust%20bonds%20...%20%3A%20Report%20...%20%5Band%20Supplemental%20report%5D.,990001589030106381,AAS3025.0001.001,United States. Congress. House. Select committee on the fraudulent abstraction of bonds from the Interior department.,Abstracted Indian trust bonds ... : Report ... [and Supplemental report].,1861],"[Washington,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas3396.0001.001,https://quod.lib.umich.edu/m/moa/AAS3396.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Chapters%20on%20social%20science%20as%20connected%20with%20the%20administration%20of%20state%20charities.,990001592720106381,AAS3396.0001.001,"Harrison, George L. (George Leib), 1811-1885.",Chapters on social science as connected with the administration of state charities.,1877.,"Philadelphia,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas5580.0001.001,https://quod.lib.umich.edu/m/moa/AAS5580.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20poems%20of%20John%20Godfrey%20Saxe.,990001614370106381,AAS5580.0001.001,"Saxe, John Godfrey, 1816-1887.",The poems of John Godfrey Saxe.,1855.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas5829.0001.001,https://quod.lib.umich.edu/m/moa/AAS5829.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Breakfast%20in%20bed%20%3A%20or%2C%20Philosophy%20between%20the%20sheets.%20A%20series%20of%20indigestible%20discourses%20/,990001616860106381,AAS5829.0001.001,"Sala, George Augustus, 1828-1895.","Breakfast in bed : or, Philosophy between the sheets. A series of indigestible discourses /",1863.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas6842.0001.001,https://quod.lib.umich.edu/m/moa/AAS6842.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=History%20of%20the%20Oberlin-Wellington%20rescue%20/,990001626880106381,AAS6842.0001.001,"Shipherd, Jacob R.",History of the Oberlin-Wellington rescue /,1859.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas7241.0001.001,https://quod.lib.umich.edu/m/moa/AAS7241.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20million%20too%20much%20%3A%20a%20temperance%20tale%20/,990001630840106381,AAS7241.0001.001,"Wright, Julia McNair, 1840-1903.",A million too much : a temperance tale /,[c1871],Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas7264.0001.001,https://quod.lib.umich.edu/m/moa/AAS7264.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Poems%20%26%20songs%2C%20mostly%20Scotch%20/,990001631070106381,AAS7264.0001.001,"Wanless, Andrew, 1824-1898.","Poems & songs, mostly Scotch /",1873.,"Detroit, Mich. :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aas9481.0001.001,https://quod.lib.umich.edu/m/moa/AAS9481.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20American%20flag.,990001652910106381,AAS9481.0001.001,"Drake, Joseph Rodman, 1795-1820.",The American flag.,1861.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aat1847.0001.001,https://quod.lib.umich.edu/m/moa/AAT1847.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Speeches%20in%20Congress%20%5B1841-1852%5D%20/,990001676190106381,AAT1847.0001.001,"Giddings, Joshua R. (Joshua Reed), 1795-1864.",Speeches in Congress [1841-1852] /,1853.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aav8375.0001.001,https://quod.lib.umich.edu/m/moa/AAV8375.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Wilson%27s%20illustrated%20guide%20to%20the%20Hudson%20River,990001936140106381,AAV8375.0001.001,,Wilson's illustrated guide to the Hudson River,1851.,"New York, N.Y. :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aav9355.0001.001,https://quod.lib.umich.edu/m/moa/AAV9355.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Death%20of%20Hon.%20John%20Covode%20/,990001945880106381,AAV9355.0001.001,"United States. 41st Congress. 3d session, (1870-1871)",Death of Hon. John Covode /,1871.,Washington :,eng
